ID,iso3,alloc_key,cell5m,x,y,"bean, common",cacao,cassava,chick pea,coconut,coffee arabica,coffee robusta,cowpea,groundnut,lentil,maize,pearl millet,pigeon pea,plantain bananas,potato,sesame seed,sorghum (med. altitude),soyabean,sugar beet,sunflower,sweet potato,tea,tobacco,"wheat, common"
1308,KEN,10862589,4689788,35.70833333,-0.458333334,0.866666675,0,0.359999985,0.538461566,0,0.041666668,0,0.430000007,0.188679248,0.753846169,0.600000024,0.215384632,0.537500024,0,0.711864412,0.455000013,0.325000018,0.100000001,0.51379317,0.538461566,0,0,0.333333343,0.584415555
1309,KEN,10862590,4689789,35.79166667,-0.458333334,0.727777779,0,0.230000049,0.400000006,0,0.013888889,0,0.329999983,0.018867925,0.617692351,0.443750024,0.119230784,0.381249964,0,0.559322059,0.339285702,0.253571451,0,0.344827592,0.402307719,0,0,0.1366667,0.467532456
1310,KEN,10862591,4689790,35.875,-0.458333334,0.777777791,0,0.275000006,0.315384626,0,0,0,0.37499997,0,0.530769229,0.5,0.15384616,0.43749994,0,0.466101706,0.37499997,0.267857134,0,0.096551828,0.315384626,0,0,0.011111111,0.396103889
1311,KEN,10862592,4689791,35.95833333,-0.458333334,1,0,0.203703701,0.158461586,0.089423068,0,0,0.178571433,0,0.373846203,0.771875024,0.321153849,0.677777886,0,0.293220401,0.55446434,0.421428591,0,0,0.158461586,0,0,0,0.26363641
1312,KEN,10862593,4689792,36.04166667,-0.458333334,0.871794879,0,0,0,0,0,0,0,0,0.215384617,0.465517253,0.1953125,0.296296299,0,0.118644066,0.303571433,0.483870953,0,0,0,0,0,0,0.129870132
1313,KEN,10862594,4689793,36.125,-0.458333334,0.648717999,0,0,0,0,0,0,0,0,0.112307683,0.344827592,0.140625,0.048148122,0,0.005084733,0.14821431,0.267741919,0,0,0,0,0,0,0.042857133
1314,KEN,10862596,4689795,36.29166667,-0.458333334,0.51666671,0,0,0,0,0,0,0,0,0.084615387,0.268965483,0.106249988,0,0,0,0.056250028,0.195161268,0,0,0,0,0,0,0.013636353
1315,KEN,10862597,4689796,36.375,-0.458333334,0.629487216,0,0,0,0,0,0,0,0,0.127692297,0.293103456,0.1171875,0.042592578,0,0.002542367,0.134821445,0.262903214,0,0,0,0,0,0,0.040909085
1316,KEN,10862598,4689797,36.45833333,-0.458333334,1,0,0.070370354,0.034615386,0,0,0,0.011904762,0,0.300000012,0.637931049,0.2734375,0.379629642,0,0.156779662,0.547321439,0.41785714,0,0,0.084615387,0,0,0,0.159090906
1317,KEN,10862599,4689798,36.54166667,-0.458333334,0.855555534,0,0.255000025,0.562307715,0,0,0,0.428571433,0.212500021,0.846153855,0.575000048,0.200000018,0.490624964,0,0.693750024,0.429999977,0.305357128,0.255000025,0.079310447,0.630769253,0,0,0.477777779,0.604545474
1318,KEN,10862600,4689799,36.625,-0.458333334,0.727777719,0,0.140000015,0.623076916,0,0,0,0.319999993,0.199999988,0.779999971,0.424999982,0.107692294,0.381250024,0,0.674999952,0.354999959,0.217857152,0.251250088,0.079310447,0.63153851,0.051562548,0,0.562222302,0.655844152
1319,KEN,10862602,4689801,36.79166667,-0.458333334,0.936111152,0,0.111111112,0.446153849,0,0,0,0.50999999,0.075471699,0.944300532,0.556249976,0.253846169,0.621874988,0,0.61016947,0.542500019,0.35535714,0.469999999,0,0.798461556,0.154687524,0,0.708888948,0.506493509
1320,KEN,10862603,4689802,36.875,-0.458333334,1,0,0.185185179,0.123076923,0,0,0,0.719999969,0,0.613846183,0.862499952,0.430769235,0.592592597,0,0.254237294,0.719999969,0.535714269,0,0,0.39846155,0,0,0.131111145,0.233766228
1321,KEN,10862604,4689803,36.95833333,-0.458333334,1,0,0,0,0,0,0,0.226190478,0,0.335384637,0.884482741,0.4140625,0.055555556,0,0.008474576,0.801785707,0.274193555,0,0,0.12000002,0,0,0,0.045454547
1322,KEN,10862605,4689804,37.04166667,-0.458333334,1,0,0,0,0,0,0,0.452380955,0,0.406153828,0.948275864,0.5625,0.06666664,0,0.013559309,0.939999998,0.283870935,0,0,0.190769225,0,0,0,0.049350638
1323,KEN,10862606,4689805,37.125,-0.458333334,1,0,0.005555541,0,0,0,0,0.797619045,0,0.529230773,1,0.542307734,0.222222224,0,0.084745765,0.905000031,0.419354826,0,0,0.313846141,0,0,0.008888881,0.103896104
1324,KEN,10862607,4689806,37.20833333,-0.458333334,1,0,0.014814801,0,0,0,0,0.907499969,0,0.603846133,0.827678561,0.544230759,0.185185179,0,0.06779661,0.907499969,0.387096763,0,0,0.38846153,0,0,0.116666667,0.090909094
1325,KEN,10862608,4689807,37.29166667,-0.458333334,1,0,0,0,0,0,0,0.94750005,0,0.550769269,0.700892866,0.575000048,0.018518519,0,0,0.94750005,0.241935477,0,0,0.335384637,0,0,0.040000025,0.032467533
1326,KEN,10862609,4689808,37.375,-0.458333334,1,0,0,0,0,0,0,0.972499967,0,0.586923063,0.53125,0.594230771,0,0,0,0.927642345,0.138709649,0,0,0.37153846,0,0,0.092222214,0
1327,KEN,10862610,4689809,37.45833333,-0.458333334,1,0,0,0,0,0,0,0.957499981,0,0.600769222,0.366071433,0.582692325,0,0,0,0.969642937,0.064516127,0,0,0.385384619,0,0,0.112222247,0
1328,KEN,10862611,4689810,37.54166667,-0.458333334,1,0,0,0,0,0,0,0.922619045,0,0.5946154,0.28125,0.642307699,0,0,0,1,0,0,0,0.379230797,0,0,0.103333369,0
1329,KEN,10862612,4689811,37.625,-0.458333334,1,0,0,0,0,0,0,0.491666645,0,0.442307681,0.345535696,0.588281274,0,0,0,1,0,0,0,0.226923078,0,0,0,0
1330,KEN,10862613,4689812,37.70833333,-0.458333334,1,0,0,0,0,0,0,0.086904801,0,0.365384609,0.595535696,0.322656274,0,0,0,0.826785743,0,0,0,0.150000006,0,0,0,0
1331,KEN,10862614,4689813,37.79166667,-0.458333334,0.56410259,0,0,0,0,0,0,0,0,0,0.462068945,0.193749994,0,0,0,0.089285716,0,0,0,0,0,0,0,0
1332,KEN,10862615,4689814,37.875,-0.458333334,0.279487163,0,0,0,0,0,0,0,0,0,0.18965517,0.0703125,0,0,0,0,0,0,0,0,0,0,0,0
1333,KEN,10862616,4689815,37.95833333,-0.458333334,0.285897464,0,0,0,0,0,0,0,0,0,0.155172408,0.0546875,0,0,0,0,0,0,0,0,0,0,0,0
1334,KEN,10862617,4689816,38.04166667,-0.458333334,0.46282053,0,0,0,0,0,0,0,0,0,0.258620679,0.1015625,0,0,0,0.018750021,0,0,0,0,0,0,0,0
1335,KEN,10862618,4689817,38.125,-0.458333334,0.39871797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,KEN,10862619,4689818,38.20833333,-0.458333334,0.384615391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,KEN,10862620,4689819,38.29166667,-0.458333334,0.391025633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,KEN,10862621,4689820,38.375,-0.458333334,0.330769241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,KEN,10862622,4689821,38.45833333,-0.458333334,0.305128247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,KEN,10862623,4689822,38.54166667,-0.458333334,0.26666671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,KEN,10862636,4689835,39.625,-0.458333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,KEN,10862641,4689840,40.04166667,-0.458333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,KEN,10862646,4689845,40.45833333,-0.458333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,KEN,10872570,4694089,34.125,-0.541666667,1,0,0.014814801,0.096923068,0,0,0,0.711904824,0,0.819999993,1,0.732812524,0.529629588,0,0.225423709,1,0.687096775,0.207500026,0,0.60461539,0,0,0.428888917,0.211688295
1345,KEN,10872571,4694090,34.20833333,-0.541666667,1,0,0.079629615,0.281538516,0,0,0,1,0,0.850769281,1,0.811538458,0.974074185,0,0.428813607,1,0.939285696,0.257500082,0,0.635384679,0,0,0.473333389,0.367532521
1346,KEN,10872572,4694091,34.29166667,-0.541666667,1,0,0.03333332,0.20769231,0,0,0,1,0,0.80384618,1,0.867307723,0.796296299,0,0.347457618,1,0.919354856,0.181250006,0,0.588461518,0,0,0.405555546,0.305194795
1347,KEN,10872573,4694092,34.375,-0.541666667,1,0,0.185185179,0.400000006,0.07692308,0,0,1,0.018867925,0.8446154,1,0.855769217,1,0,0.559322059,1,0.982142866,0.247500032,0,0.629230797,0,0,0.464444488,0.467532456
1348,KEN,10872574,4694093,34.45833333,-0.541666667,1,0,0.264814883,0.37153849,0.159615442,0,0,1,0,0.815384626,1,0.865384579,1,0,0.527966142,1,0.989285648,0.200000003,0,0.600000024,0,0,0.422222227,0.443506509
1349,KEN,10872575,4694094,34.54166667,-0.541666667,1,0,0.357407451,0.458461583,0.255769283,0,0,1,0.090566099,0.78692311,1,0.832692266,1,0,0.623728871,1,0.95714283,0.153750032,0,0.571538508,0,0,0.381111145,0.516883135
1350,KEN,10872576,4694095,34.625,-0.541666667,1,0,0.462962955,0.571538448,0.365384609,0,0,1,0.229245275,0.815384626,1,0.801923096,1,0,0.748305082,1,0.928571403,0.200000003,0.137931034,0.600000024,0,0,0.422222227,0.612337649
1351,KEN,10872577,4694096,34.70833333,-0.541666667,1,0,0.644444525,0.699999988,0.55384624,0.136111155,0,1,0.386792451,0.998704672,1,0.807692289,1,0,0.88983053,1,0.885714233,0.5200001,0.475862175,0.796923101,0.153125048,0,0.706666708,0.72077924
1352,KEN,10872578,4694097,34.79166667,-0.541666667,1,0.536111176,0.99853605,1,0.762499928,0.462500036,0.265476227,1,0.809433997,1,1,0.734615386,1,0,1,1,0.824999988,1,1,1,0.6328125,0.435714364,1,0.977922142
1353,KEN,10872579,4694098,34.875,-0.541666667,1,0.809090912,0.889999986,1,0.701923072,0.666666687,0.440476179,1,0.810416639,1,1,0.661538482,1,0.414285719,1,1,0.746428549,1,0.917105198,1,0.903125048,0.785714269,1,1
1354,KEN,10872580,4694099,34.95833333,-0.541666667,1,0.7590909,0.834999979,1,0.637499928,0.622222245,0.402381003,0.980000019,0.758333385,1,1,0.626923025,1,0.335714281,1,0.980000019,0.712499976,0.954999983,0.960526288,1,0.8671875,0.709523857,1,1
1355,KEN,10872581,4694100,35.04166667,-0.541666667,1,0.486111104,0.875,1,0.611538529,0.4375,0.244047612,1,0.795833349,1,1,0.653846145,1,0.232000127,1,1,0.741071403,0.962500036,1,1,0.5625,0.392857134,0.99853605,0.867532492
1356,KEN,10872582,4694101,35.125,-0.541666667,1,0.236111104,0.870000005,1,0.592307746,0.3125,0.136904761,0.969999969,0.788679302,0.985384643,1,0.637500048,1,0.192000121,0.961835742,1,0.742857158,0.962499976,0.913793087,1,0.469531298,0.178571433,1,0.757142901
1357,KEN,10872583,4694102,35.20833333,-0.541666667,1,0.208333328,0.814999998,1,0.605769217,0.298611104,0.125,0.939999998,0.754166663,0.969230771,1,0.623076916,1,0.219999999,0.937288165,0.962499976,0.708928585,0.909999967,0.879310369,1,0.5,0.15476191,0.989864886,0.757142901
1358,KEN,10872584,4694103,35.29166667,-0.541666667,1,0.27222231,0.764999986,0.998106062,0.528846145,0.330555588,0.152380988,0.879999995,0.70416671,0.981538534,1,0.565384626,1,0.059999999,0.96271193,0.894999981,0.664285719,0.850000024,0.958620787,0.997584522,0.4453125,0.209523886,0.984797299,0.776623428
1359,KEN,10872585,4694104,35.375,-0.541666667,1,0.458333343,0.679999948,0.950769305,0.409615457,0.416666657,0.211904794,0.794999957,0.637499988,0.996923149,1,0.492968798,1,0,0.974576294,0.820000052,0.598214328,0.764999986,1,0.998550713,0.481250048,0.357142866,0.985022545,0.785714269
1360,KEN,10872586,4694105,35.45833333,-0.541666667,1,0.379166722,0.585000038,0.98307693,0.303124994,0.347222209,0.086904801,0.685000062,0.520833313,1,0.887500048,0.400000036,0.900000036,0,0.954237342,0.690178573,0.514285743,0.664999962,0.768965602,0.970833302,0.4453125,0.238095239,0.997972965,0.770129919
1361,KEN,10872587,4694106,35.54166667,-0.541666667,1,0.14722231,0.544999957,0.840769231,0.181249976,0.226388931,0,0.640000045,0.487500012,1,0.824999928,0.353846103,0.800000072,0,1,0.655000031,0.482142866,0.600000024,0.700000107,0.846153855,0.203125,0.030952454,0.777777791,0.789940834
1362,KEN,10872588,4694107,35.625,-0.541666667,1,0.029166751,0.484999985,0.669230759,0.106249988,0.150000036,0,0.579999983,0.349056602,0.884615362,0.75000006,0.307692349,0.699999928,0,0.855932176,0.579999983,0.428571463,0.3125,0.743421078,0.669230759,0.0234375,0,0.522222221,0.694805205
1363,KEN,10872589,4694108,35.70833333,-0.541666667,0.927777827,0,0.405000031,0.504615426,0.006250024,0.080555595,0,0.480000019,0.147169873,0.720000029,0.668750048,0.257692337,0.600000024,0,0.674576342,0.507500052,0.382142872,0.045000076,0.510344923,0.504615426,0,0,0.284444511,0.555844188
1364,KEN,10872590,4694109,35.79166667,-0.541666667,0.822222233,0,0.304999977,0.396923125,0,0.013888889,0,0.34523809,0.015094398,0.613846183,0.550000012,0.184615389,0.475000024,0,0.555932283,0.410000026,0.314285725,0,0.337931126,0.39846155,0,0,0.131111145,0.464935094
1365,KEN,10872591,4694110,35.875,-0.541666667,0.74444443,0,0.240000039,0.315384626,0,0,0,0.344999999,0,0.565384626,0.462499976,0.130769223,0.400000036,0,0.466101706,0.344999999,0.264285713,0,0.113793209,0.349999994,0,0,0.061111111,0.396103889
1366,KEN,10872592,4694111,35.95833333,-0.541666667,0.866666675,0,0.311111182,0.184615389,0,0,0,0.280952454,0,0.400000006,0.600000024,0.238461524,0.5625,0,0.322033912,0.479999989,0.342857152,0,0,0.184615389,0,0,0,0.285714298
1367,KEN,10872593,4694112,36.04166667,-0.541666667,0.907692373,0,0.024074061,0.023076924,0,0,0,0.011904762,0,0.238461539,0.637931049,0.2734375,0.351851851,0,0.144067794,0.328571469,0.478571445,0,0,0.023076924,0,0,0,0.149350643
1368,KEN,10872594,4694113,36.125,-0.541666667,0.51666671,0,0,0,0,0,0,0,0,0.102307685,0.337931007,0.137499988,0,0,0,0.056250028,0.161290318,0,0,0,0,0,0,0
1369,KEN,10872595,4694114,36.20833333,-0.541666667,0.443589777,0,0,0,0,0,0,0,0,0.073846139,0.251724124,0.098437488,0,0,0,0.005357163,0.138709649,0,0,0,0,0,0,0
1370,KEN,10872596,4694115,36.29166667,-0.541666667,0.353846192,0,0,0,0,0,0,0,0,0.065384619,0.224137932,0.0859375,0,0,0,0,0.074193522,0,0,0,0,0,0,0
1371,KEN,10872597,4694116,36.375,-0.541666667,0.403846145,0,0,0,0,0,0,0,0,0.084615387,0.224137932,0.0859375,0,0,0,0,0.032258064,0,0,0,0,0,0,0
1372,KEN,10872598,4694117,36.45833333,-0.541666667,0.939743638,0,0,0,0,0,0,0.107142858,0,0.267692298,0.728124976,0.294230759,0.222222224,0,0.084745765,0.350892872,0.389285713,0,0,0.052307688,0,0,0,0.103896104
1373,KEN,10872599,4694118,36.54166667,-0.541666667,0.933333278,0,0,0.096923068,0,0,0,0.494999945,0,0.481538475,0.674999952,0.261538446,0.529629588,0,0.225423709,0.494999945,0.353571385,0,0,0.266153872,0,0,0,0.211688295
1374,KEN,10872600,4694119,36.625,-0.541666667,0.822222173,0,0.157407403,0.420000046,0,0,0,0.405000031,0.043396283,0.773076952,0.53125,0.173076898,0.468518496,0,0.581355989,0.439999968,0.282142848,0.131249994,0,0.557692289,0,0,0.361111104,0.484415621
1375,KEN,10872601,4694120,36.70833333,-0.541666667,0.636111081,0,0.039999984,0.556249976,0,0,0,0.26000002,0.1208333,0.68749994,0.325000018,0.046153858,0.287499964,0,0.60937494,0.272499979,0.16428569,0.18749997,0,0.572916627,0.170312524,0,0.60937494,0.642857134
1376,KEN,10872602,4694121,36.79166667,-0.541666667,0.902777791,0,0.166666672,0.489230812,0,0,0,0.471428633,0.128301948,0.879533708,0.53125006,0.234615356,0.587499976,0,0.657627165,0.512499988,0.335714281,0.42749995,0,0.772916615,0.240625024,0,0.831111133,0.488165677
1377,KEN,10872603,4694122,36.875,-0.541666667,1,0,0.209259242,0.112307683,0,0,0,0.722499967,0,0.667692304,0.887500048,0.434615344,0.566666663,0,0.24237287,0.758928597,0.546428561,0,0,0.452307701,0,0,0.208888873,0.224675313
1378,KEN,10872604,4694123,36.95833333,-0.541666667,1,0,0,0,0,0,0,0.464285702,0,0.392307699,1,0.519230783,0,0,0,0.875,0.209677413,0,0,0.176923081,0,0,0,0.019480519
1379,KEN,10872605,4694124,37.04166667,-0.541666667,1,0,0,0,0,0,0,0.702380955,0,0.475384623,1,0.567307711,0.011111083,0,0,0.9375,0.23548384,0,0,0.25999999,0,0,0,0.029870121
1380,KEN,10872606,4694125,37.125,-0.541666667,1,0,0,0,0,0,0,0.90476191,0,0.533076942,0.948214233,0.600000024,0,0,0,0.980000019,0.203225777,0,0,0.31769231,0,0,0.014444436,0.016883107
1381,KEN,10872607,4694126,37.20833333,-0.541666667,1,0,0,0,0,0,0,0.828571498,0,0.475384653,0.892857134,0.657692313,0,0,0,1,0.064516127,0,0,0.26000002,0,0,0,0
1382,KEN,10872608,4694127,37.29166667,-0.541666667,1,0,0,0,0,0,0,0.785714269,0,0.438461542,0.827678561,0.705769241,0,0,0,0.901785731,0,0,0,0.223076925,0,0,0,0
1383,KEN,10872609,4694128,37.375,-0.541666667,1,0,0,0,0,0,0,0.660714269,0,0.452307701,0.70714283,0.69921875,0,0,0,0.6875,0,0,0,0.236923069,0,0,0,0
1384,KEN,10872610,4694129,37.45833333,-0.541666667,1,0,0,0,0,0,0,0.435714364,0,0.467692345,0.611607134,0.551562548,0,0,0,0.755357206,0,0,0,0.252307713,0,0,0,0
1385,KEN,10872611,4694130,37.54166667,-0.541666667,1,0,0,0,0,0,0,0.3190476,0,0.454615414,0.533035696,0.474999994,0,0,0,0.875,0,0,0,0.239230797,0,0,0,0
1386,KEN,10872612,4694131,37.625,-0.541666667,1,0,0,0,0,0,0,0.12261904,0,0.348461539,0.684821427,0.346093744,0,0,0,0.625,0,0,0,0.133076921,0,0,0,0
1387,KEN,10872613,4694132,37.70833333,-0.541666667,1,0,0,0,0,0,0,0.12261904,0,0.363846153,0.589285731,0.346093744,0,0,0,0.755357206,0,0,0,0.148461536,0,0,0,0
1388,KEN,10872614,4694133,37.79166667,-0.541666667,0.341025621,0,0,0,0,0,0,0,0,0,0.363793135,0.149218768,0,0,0,0,0,0,0,0,0,0,0,0
1389,KEN,10872615,4694134,37.875,-0.541666667,0.221794859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,KEN,10872616,4694135,37.95833333,-0.541666667,1,0,0,0,0,0,0,0.146428615,0,0.094615407,0.381249964,0.361718774,0,0,0,0.451785773,0,0,0,0,0,0,0,0
1391,KEN,10872617,4694136,38.04166667,-0.541666667,0.794871807,0,0,0,0,0,0,0.126190498,0,0.002307694,0.497321397,0.348437518,0,0,0,0.25,0,0,0,0,0,0,0,0
1392,KEN,10872618,4694137,38.125,-0.541666667,0.523076952,0,0,0,0,0,0,0,0,0,0.07931032,0.020312488,0,0,0,0.060714312,0,0,0,0,0,0,0,0
1393,KEN,10872619,4694138,38.20833333,-0.541666667,0.478205115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029464278,0,0,0,0,0,0,0,0
1394,KEN,10872620,4694139,38.29166667,-0.541666667,0.410256416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,KEN,10872621,4694140,38.375,-0.541666667,0.337179482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,KEN,10872622,4694141,38.45833333,-0.541666667,0.321794927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,KEN,10872623,4694142,38.54166667,-0.541666667,0.315384656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,KEN,10872624,4694143,38.625,-0.541666667,0.324359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,KEN,10872625,4694144,38.70833333,-0.541666667,0.298717946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,KEN,10872636,4694155,39.625,-0.541666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,KEN,10872637,4694156,39.70833333,-0.541666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,KEN,10872646,4694165,40.45833333,-0.541666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,KEN,10872647,4694166,40.54166667,-0.541666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,KEN,10882569,4698408,34.04166667,-0.625,1,0,0.074074075,0.11999999,0,0,0,0.697619081,0,0.833076954,1,0.723437548,0.58518517,0,0.250847459,1,0.735483825,0.228750035,0,0.617692351,0,0,0.447777808,0.231168821
1405,KEN,10882570,4698409,34.125,-0.625,1,0,0.422222286,0.550769269,0.323076993,0,0,1,0.203773648,1,1,0.75,1,0,0.725423753,1,0.839285731,0.553750038,0.06206907,0.817692339,0.174218774,0,0.736666679,0.594805241
1406,KEN,10882571,4698410,34.20833333,-0.625,1,0,0.21296297,0.481538504,0.105769232,0,0,1,0.118867978,0.96615392,1,0.792307734,1,0,0.649152577,1,0.878571451,0.445000082,0,0.750769258,0.106250048,0,0.640000045,0.536363661
1407,KEN,10882572,4698411,34.29166667,-0.625,1,0,0.014814801,0.304615438,0,0,0,1,0,0.943076968,1,0.84807694,1,0,0.454237342,1,0.964285731,0.407500088,0,0.727692366,0.082812548,0,0.606666744,0.387013018
1408,KEN,10882573,4698412,34.375,-0.625,1,0,0.148148149,0.488461524,0.03846154,0,0,1,0.127358496,0.962307751,1,0.857692301,1,0,0.656779647,1,0.939285696,0.438750088,0,0.746923149,0.102343798,0,0.634444535,0.542207778
1409,KEN,10882574,4698413,34.45833333,-0.625,1,0,0.296296299,0.517692327,0.192307696,0,0,1,0.163207576,0.943076968,1,0.849999964,1,0,0.688983083,1,0.932142794,0.407500088,0,0.727692366,0.082812548,0,0.606666744,0.566883147
1410,KEN,10882575,4698414,34.54166667,-0.625,1,0,0.42592594,0.630769253,0.326923072,0,0,1,0.301886797,0.931538522,1,0.834615409,1,0,0.813559294,1,0.917857111,0.388750076,0.068965517,0.71615392,0.071093798,0,0.590000093,0.662337661
1411,KEN,10882576,4698415,34.625,-0.625,1,0,0.625925958,0.767692327,0.534615457,0.122222267,0,1,0.46981135,0.974611402,1,0.803846121,1,0,0.964406788,1,0.885714233,0.6450001,0.441379428,0.873846173,0.231250048,0,0.817777872,0.759740233
1412,KEN,10882577,4698416,34.70833333,-0.625,1,0.258333415,0.894444525,0.930769205,0.806250036,0.32361114,0.146428615,1,0.669811308,1,1,0.765384614,1,0,1,1,0.853571415,1,0.941379428,1,0.543750048,0.197619125,0.992117107,0.915584445
1413,KEN,10882578,4698417,34.79166667,-0.625,1,0.708333313,0.969999969,1,0.712499976,0.548611104,0.339285702,1,0.88958329,1,1,0.711538494,1,0.140000001,1,1,0.803571463,1,0.848684192,1,0.832812548,0.583333313,1,0.991124272
1414,KEN,10882579,4698418,34.875,-0.625,1,0.727272749,0.893468499,1,0.59375006,0.608333349,0.390476227,0.944999993,0.770833313,1,1,0.596153855,1,0.285714298,1,0.944999993,0.683928549,0.942499995,0.842105269,1,0.996875048,0.685714364,1,0.988165677
1415,KEN,10882580,4698419,34.95833333,-0.625,1,0.625,0.861111104,1,0.568749905,0.506944418,0.303571433,0.935000062,0.74999994,1,1,0.592307687,1,0.25,1,0.935000062,0.680357158,0.899999976,1,1,0.8359375,0.511904776,1,1
1416,KEN,10882581,4698420,35.04166667,-0.625,1,0.25,0.814999938,1,0.612499952,0.319444448,0.142857149,0.965000033,0.75,1,1,0.615384638,1,0.272000134,1,0.957499981,0.705357134,0.907500029,0.931034505,1,0.5546875,0.190476194,1,0.883116901
1417,KEN,10882582,4698421,35.125,-0.625,1,0,0.648148119,0.935384691,0.557692289,0.138888896,0,0.949999988,0.675471783,0.980569959,1,0.639062524,1,0.119999997,0.991545916,0.992500007,0.724999964,0.939999998,0.482758611,1,0.461718798,0,1,0.718934894
1418,KEN,10882583,4698422,35.20833333,-0.625,1,0,0.653703749,0.88153851,0.563461602,0.143055603,0,0.894999981,0.609434009,0.94559586,1,0.600000024,1,0,0.958937228,0.9375,0.692857146,0.887499988,0.493103564,1,0.455468774,0,1,0.640259802
1419,KEN,10882584,4698423,35.29166667,-0.625,1,0,0.611111104,0.784615397,0.519230783,0.111111112,0,0.870000005,0.490566045,0.936528504,1,0.572656274,1,0,0.950483084,0.912500024,0.669642866,0.86500001,0.413793117,1,0.396875024,0,0.998310804,0.618343174
1420,KEN,10882585,4698424,35.375,-0.625,1,0,0.648148119,0.835384667,0.423076928,0.138888896,0,0.800000012,0.552830219,0.943005204,1,0.494531274,1,0,0.956521749,0.840000033,0.607142866,0.701250076,0.482758611,0.908461571,0.266406298,0,0.867777824,0.633136094
1421,KEN,10882587,4698426,35.54166667,-0.625,1,0,0.554999948,0.627692342,0.201923072,0.150000036,0,0.66785723,0.298113257,0.904615402,0.849999964,0.371875048,0.84375,0,0.810169518,0.675000012,0.496428579,0.345000088,0.513157904,0.6892308,0.043750048,0,0.551111162,0.659740329
1422,KEN,10882588,4698427,35.625,-0.625,1,0,0.515000045,0.561538458,0.143750072,0.108333379,0,0.612500012,0.216981128,0.784615397,0.793749988,0.33461538,0.765625,0,0.737288117,0.63499999,0.464285702,0.150000006,0.501724243,0.569230795,0,0,0.377777785,0.603896081
1423,KEN,10882589,4698428,35.70833333,-0.625,0.955555558,0,0.440000057,0.461538464,0.050000072,0.076388888,0,0.535000026,0.094339624,0.676923096,0.699999988,0.27692306,0.637500048,0,0.627118647,0.535000026,0.400000006,0,0.475862175,0.461538464,0,0,0.222222224,0.519480526
1424,KEN,10882590,4698429,35.79166667,-0.625,0.855555534,0,0.345000029,0.384615391,0,0.018055597,0,0.364285797,0,0.610000014,0.587499976,0.207692295,0.525000036,0,0.542372882,0.444999993,0.335714281,0,0.310344815,0.394615412,0,0,0.12555559,0.454545468
1425,KEN,10882591,4698430,35.875,-0.625,0.777777791,0,0.284999967,0.273846209,0,0,0,0.284999967,0,0.53692311,0.537500024,0.176923096,0.5,0,0.420339048,0.400000036,0.307142884,0,0,0.321538478,0,0,0.020000033,0.361039013
1426,KEN,10882592,4698431,35.95833333,-0.625,0.77692318,0,0.284999996,0.258461595,0,0,0,0.24523817,0,0.489230812,0.53125,0.173076928,0.456249952,0,0.403389871,0.394999981,0.299999982,0,0,0.273846209,0,0,0,0.348051995
1427,KEN,10882593,4698432,36.04166667,-0.625,0.863888919,0,0.292592645,0.184615389,0,0,0,0.297619045,0,0.400000006,0.608620703,0.238461569,0.556249976,0,0.322033912,0.456250042,0.341071427,0,0,0.184615389,0,0,0,0.285714298
1428,KEN,10882594,4698433,36.125,-0.625,0.728205144,0,0,0,0,0,0,0.035714287,0,0.229230762,0.672413766,0.2890625,0.15925923,0,0.05593219,0.203571424,0.364516109,0,0,0.013846148,0,0,0,0.081818171
